district,mandal,village,lat_gis,long_gis,gwl,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1,year,temp_id
BHADRADRI,Manuguru,Pagideru,17.97,80.73,8.22,8.27,709.0,453.76,0.0,70.0,190.0,0.115,10.27528,9.0,64.42,16.33,48.0,19.448,199.9671053,1.980676754,C2S1,-2.599342105,P.S.,2022,3022.0
BHADRADRI,Palwancha,REGELLA,17.95,80.58,6.26,8.81,1145.0,732.8,20.0,380.0,70.0,0.696,51.513699,20.0,54.17,89.18,104.0,19.448,339.9671053,1.277357761,C3S1,1.200657895,P.S.,2022,3029.0
BHADRADRI,Tekulapalli,Bethampudi,17.56,80.45,7.3,8.41,2360.0,1510.4,10.0,120.0,420.0,0.257,446.53178,58.0,195.8,3.5,120.0,102.102,719.8273026,3.173004543,C4S1,-11.79654605,P.S.,2022,3034.0
BHADRADRI,Tekulapalli,Mutyalampadu,17.54,80.5,7.01,9.17,1244.0,796.16,30.0,450.0,80.0,1.53,40.627217,14.0,174.1,5.1,24.0,48.62,259.9177632,4.695187656,C3S1,4.401644737,U.S.,2022,3035.0
BHADRADRI,Yellandu,Komararam,17.71,80.32,7.56,8.59,404.0,258.56,30.0,110.0,20.0,3.17,20.058941,8.0,12.0,12.35,32.0,19.448,159.9671053,0.412513406,C2S1,-0.399342105,P.S.,2022,3036.0
BHUPALPALLY,Ghanpur Mulug,Chelpur(D),18.368545,79.853503,7.31,7.29,416.0,266.24,0.0,100.0,30.0,0.21,21.33972727,52.0,29.0,4.0,40.0,14.586,159.9753289,0.996881774,C2S1,-1.199506579,P.S.,2022,3041.0
BHUPALPALLY,Kataram,Shankarampally 125(D),18.6022,79.8983,28.88,7.32,430.0,275.2,0.0,190.0,30.0,0.29,25.16477273,9.0,19.0,3.0,40.0,29.172,219.9506579,0.55701018,C2S1,-0.599013158,P.S.,2022,1057.0
BHUPALPALLY,Mahadevpur,Ambatipalli,18.695678,80.061858,24.23,8.02,502.0,321.28,0.0,190.0,50.0,0.19,129.2462727,20.0,42.0,43.0,56.0,24.31,239.9588816,1.178835049,C2S1,-0.999177632,P.S.,2022,1060.0
BHUPALPALLY,Regonda,Regonda,18.24,79.7775,8.75,7.62,936.0,599.04,0.0,300.0,170.0,0.68,95.82745455,24.75,69.0,3.0,56.0,102.102,559.8273026,1.267926904,C3S1,-5.196546053,P.S.,2022,1077.0
HYDERABAD,Asifnagar,Himayanagar,17.397638,78.44525,4.15,7.43,1271.0,813.44,0.0,330.0,150.0,0.61,100.5383,24.0,109.07,7.38,72.0,53.482,399.9095395,2.371355114,C3S1,-1.398190789,P.S.,2022,1088.0
HYDERABAD,Asifnagar,Kulsanapur,17.374,78.437,8.01,7.76,1123.0,718.72,0.0,410.0,120.0,0.86,43.8471,19.0,103.78,46.11,80.0,38.896,359.9342105,2.37834179,C3S1,1.001315789,P.S.,2022,1089.0
HYDERABAD,Bandlaguda,Chandraingutta,17.333,78.484,14.15,7.76,1183.0,757.12,0.0,350.0,140.0,0.84,28.83279,26.0,96.77,3.05,96.0,38.896,399.9342105,2.103868675,C3S1,-0.998684211,P.S.,2022,1090.0
HYDERABAD,Charminar,Darul Shifa,17.381,78.485,9.22,7.83,893.0,571.52,0.0,350.0,70.0,0.6,3.63178,13.0,68.9,21.42,80.0,24.31,299.9588816,1.729659128,C3S1,1.000822368,P.S.,2022,1092.0
HYDERABAD,Maredpally,Maredpally(s),17.441,78.509,20.9,7.82,878.0,561.92,0.0,260.0,110.0,1.97,30.38294,23.0,77.5,2.34,72.0,29.172,299.9506579,1.94557939,C3S1,-0.799013158,P.S.,2022,1095.0
HYDERABAD,Nampally,Nampally,17.385,78.474,5.99,7.73,1008.0,645.12,0.0,320.0,100.0,1.43,22.32216,18.0,103.77,6.14,72.0,24.31,279.9588816,2.696477841,C3S1,0.800822368,P.S.,2022,1097.0
HYDERABAD,Saidabad,Juvinile home,17.361,78.508,8.11,7.77,1036.0,663.04,0.0,310.0,110.0,1.34,25.82107,22.0,114.44,5.06,64.0,24.31,259.9588816,3.086012517,C3S1,1.000822368,P.S.,2022,1098.0
JAGITYAL,Dharmapuri,Dharmapuri,18.946944,79.101944,7.08,7.81,532.0,340.48,0.0,130.0,70.0,0.58,32.00959091,12.25,57.0,7.0,16.0,24.31,139.9588816,2.094820368,C2S1,-0.199177632,P.S.,2022,1102.0
JAGITYAL,Gollapalli,Gollapalli,18.7906,79.0522,4.24,8.32,2258.0,1445.12,40.0,550.0,320.0,2.39,35.02936364,52.0,209.0,6.0,72.0,121.55,679.7944079,3.485215656,C4S1,-1.795888158,P.S.,2022,1104.0
JAGITYAL,Ibrahimpatnam,Ibrahimpatnam,18.898611,78.579444,4.41,7.51,753.0,481.92,0.0,200.0,80.0,0.53,45.69922727,25.25,73.0,3.0,24.0,38.896,219.9342105,2.140171763,C3S1,-0.398684211,P.S.,2022,1105.0
JAGITYAL,Jagityal,Jagityal,18.8252,78.8461,9.53,8.28,1068.0,683.52,0.0,290.0,170.0,1.56,26.37268182,23.5,126.0,6.0,24.0,58.344,299.9013158,3.163395726,C3S1,-0.198026316,P.S.,2022,1106.0
JAGITYAL,Kathalapur,Kathalapur,18.752777,78.689722,5.67,8.3,1404.0,898.56,20.0,330.0,220.0,2.28,5.032954545,33.75,134.0,5.0,32.0,82.654,419.8601974,2.8433126,C3S1,-1.397203947,P.S.,2022,1108.0
JAGITYAL,Kodimal,Chepial,18.624722,78.935833,11.15,8.06,1037.0,663.68,0.0,290.0,130.0,2.59,13.287,23.0,104.0,2.0,24.0,58.344,299.9013158,2.61105679,C3S1,-0.198026316,P.S.,2022,1109.0
JAGITYAL,Korutla,Korutla,18.818611,78.706388,7.58,7.91,1033.0,661.12,0.0,230.0,140.0,1.38,76.90354545,26.0,106.0,4.0,24.0,58.344,299.9013158,2.66126942,C3S1,-1.398026316,P.S.,2022,1111.0
JAGITYAL,Mallapur,Mallapur,18.9647,78.7064,9.1,7.86,659.0,421.76,0.0,120.0,90.0,0.89,67.03895455,22.75,61.0,5.0,24.0,34.034,199.9424342,1.87564011,C2S1,-1.598848684,P.S.,2022,1112.0
JAGITYAL,Mallial,Nukapalli,18.7094,78.9222,9.81,8.09,2636.0,1687.04,0.0,360.0,610.0,1.74,23.55422727,98.0,234.0,5.0,96.0,145.86,839.7532895,3.510849109,C4S2,-9.595065789,P.S.,2022,1114.0
JAGITYAL,Metpalli,Metpalli,18.847777,78.620555,13.53,7.81,1960.0,1254.4,0.0,370.0,390.0,0.5,46.10186364,25.5,196.0,14.0,72.0,92.378,559.84375,3.601594532,C3S1,-3.796875,P.S.,2022,1121.0
JAGITYAL,Pegadapalli,Pegadapalli,18.706388,79.064444,4.12,7.77,1081.0,691.84,0.0,150.0,190.0,0.97,120.9922273,29.75,108.0,5.0,32.0,58.344,319.9013158,2.62535421,C3S1,-3.398026316,P.S.,2022,1122.0
JAGITYAL,Raikal,Raikal,18.910338,78.802852,2.22,7.67,614.0,392.96,0.0,180.0,70.0,0.46,14.49490909,15.25,61.0,2.0,24.0,29.172,179.9506579,1.97708472,C2S1,0.000986842,P.S.,2022,1125.0
JAGITYAL,Sarangapur,Sarangapur,18.929722,78.958055,7.34,8.29,717.0,458.88,0.0,230.0,80.0,1.18,10.46854545,11.25,71.0,4.0,16.0,43.758,219.9259868,2.081575837,C2S1,0.201480263,P.S.,2022,1128.0
JAGITYAL,Velgatur,Velgatur,18.8353,79.1697,5.52,8.27,1487.0,951.68,0.0,390.0,220.0,1.77,2.2145,33.0,167.0,6.0,32.0,72.93,379.8766447,3.725352205,C3S1,0.202467105,P.S.,2022,1131.0
JANGAON,Bachannapet,Bachannapet,17.7908,79.0422,8.15,7.39,442.0,282.88,0.0,210.0,50.0,0.72,4.429,14.0,29.0,4.0,88.0,14.586,279.9753289,0.753546887,C2S1,-1.399506579,P.S.,2022,1132.0
JANGAON,Devaruppula,Singarajupalli,17.5919,79.2738,7.38,7.26,1347.0,862.08,0.0,390.0,180.0,0.88,130.4541818,23.75,160.0,2.0,48.0,111.826,579.8108553,2.889009538,C3S1,-3.796217105,P.S.,2022,1135.0
JANGAON,Jangaon,Jangaon,17.6973,79.1474,6.65,7.35,1070.0,684.8,0.0,270.0,150.0,0.95,125.6225455,22.0,138.0,2.0,72.0,53.482,399.9095395,3.000339285,C3S1,-2.598190789,P.S.,2022,1144.0
JANGAON,Lingala ghanpur,Lingala ghanpur,17.6591,79.1997,10.55,7.26,1372.0,878.08,0.0,250.0,220.0,0.56,135.2858182,36.25,223.0,2.0,64.0,48.62,359.9177632,5.110641138,C3S1,-2.198355263,P.S.,2022,1149.0
JANGAON,Palakurthi,Palakurthi,17.6691,79.4225,14.56,8.01,453.0,289.92,0.0,240.0,20.0,1.07,20.73577273,8.5,58.0,5.0,56.0,19.448,219.9671053,1.700283294,C2S1,0.400657895,P.S.,2022,1154.0
JANGAON,Raghunadhapalli,Raghunadhapalli,17.7647,79.2636,15.08,8.12,1156.0,739.84,0.0,430.0,150.0,1.66,33.41881818,22.5,197.0,2.0,64.0,53.482,379.9095395,4.394386894,C3S1,1.001809211,P.S.,2022,1157.0
JANGAON,Zafergad,Zafergad,17.7651,79.487,11.29,7.29,1727.0,1105.28,0.0,190.0,460.0,0.26,36.23727273,52.0,296.0,5.0,88.0,58.344,459.9013158,6.001109469,C3S1,-5.398026316,P.S.,2022,1159.0
JOGULAMBA(GADWAL),Alampur,Alampur,15.896441,78.121104,3.45,7.99,2636.0,1687.04,0.0,480.0,550.0,2.53,19.66476,13.0,511.0,5.0,72.0,4.862,199.9917763,15.71039105,C4S4,5.600164474,U.S.,2022,1160.0
JOGULAMBA(GADWAL),Dharoor,Dharoor,16.224385,77.678908,18.0,7.67,1640.0,1049.6,0.0,360.0,270.0,0.61,38.9752,43.0,76.0,6.0,160.0,63.206,659.8930921,1.286319831,C3S1,-5.997861842,P.S.,2022,1161.0
JOGULAMBA(GADWAL),Dharoor,Neelahally,16.265211,77.641794,18.66,8.01,1700.0,1088.0,0.0,420.0,250.0,1.87,43.71423,36.0,126.0,2.6,112.0,72.93,579.8766447,2.274965948,C3S1,-3.197532895,P.S.,2022,1163.0
JOGULAMBA(GADWAL),Gadwal,Gadwal,16.2326,77.8021,3.15,7.42,3961.0,2535.04,0.0,420.0,980.0,0.89,13.7299,86.0,225.0,3.0,264.0,194.48,1459.671053,2.560514175,C4S1,-20.79342105,P.S.,2022,1164.0
JOGULAMBA(GADWAL),Gattu,Gattu,16.1287,77.5757,4.8,7.88,632.0,404.48,0.0,180.0,70.0,0.57,36.7607,11.0,40.0,1.0,88.0,4.862,239.9917763,1.122623102,C2S1,-1.199835526,P.S.,2022,1165.0
JOGULAMBA(GADWAL),Ieeza,Ieeza,16.01518,77.671609,19.91,8.15,2661.0,1703.04,0.0,810.0,310.0,2.0,67.7637,31.0,515.0,5.9,56.0,29.172,259.9506579,13.88781532,C4S4,11.00098684,U.S.,2022,1168.0
JOGULAMBA(GADWAL),K-T Doddi,Kondapur,16.0701,77.8315,4.96,8.22,1142.0,730.88,0.0,350.0,110.0,3.11,32.06596,27.0,162.0,1.6,64.0,14.586,219.9753289,4.74897836,C3S1,2.600493421,U.S.,2022,1169.0
JOGULAMBA(GADWAL),K-T Doddi,Kuchinerla,16.179,77.526,11.23,8.04,626.0,400.64,0.0,170.0,60.0,0.68,60.2344,10.0,29.0,0.34,88.0,9.724,259.9835526,0.781982844,C2S1,-1.799671053,P.S.,2022,1166.0
JOGULAMBA(GADWAL),Maldakal,Maldakal,16.129667,77.687599,4.35,7.84,1560.0,998.4,0.0,330.0,260.0,0.99,67.7637,34.0,103.0,2.0,120.0,68.068,579.8848684,1.859681199,C3S1,-4.997697368,P.S.,2022,1170.0
JOGULAMBA(GADWAL),Manopad,Manopad,15.9656,77.9533,9.17,7.82,4264.0,2728.96,0.0,530.0,740.0,1.28,451.758,26.0,623.0,1.0,80.0,121.55,699.7944079,10.23941103,C4S3,-3.395888158,P.S.,2022,1171.0
JOGULAMBA(GADWAL),Waddepalli,Santhinagar,15.94,77.839,3.37,8.05,5175.0,3312.0,0.0,480.0,1010.0,1.33,456.187,158.0,712.0,20.0,128.0,155.584,959.7368421,9.992544115,OG,-9.594736842,P.S.,2022,1172.0
KAMAREDDY,Bansawada,Bansawada,18.393,77.879,6.25,8.25,2013.0,1288.32,0.0,510.0,60.0,4.23,4.91619,440.0,320.0,1.2,48.0,63.206,379.8930921,7.138244905,C3S2,2.602138158,U.S.,2022,1177.0
KAMAREDDY,Bhiknoor,Bhiknoor,18.196,78.399,17.61,7.73,1369.0,876.16,0.0,340.0,220.0,0.97,53.19229,21.0,108.0,4.18,80.0,68.068,479.8848684,2.143519266,C3S1,-2.797697368,P.S.,2022,1179.0
KAMAREDDY,Bhiknoor,P.D.Mallareddy,18.173,78.453,21.13,7.43,2335.0,1494.4,0.0,480.0,350.0,0.82,195.3189,19.0,211.5,10.1,144.0,82.654,699.8601974,3.475976953,C4S1,-4.397203947,P.S.,2022,1197.0
KAMAREDDY,Bibipet,Bibipet,18.205,78.523,25.68,7.91,849.0,543.36,0.0,300.0,70.0,0.99,43.31562,8.0,29.83,1.97,80.0,43.758,379.9259868,0.66538946,C3S1,-1.598519737,P.S.,2022,1180.0
KAMAREDDY,BICHKUNDA,Pulkal,18.399,77.767,6.72,7.4,1633.0,1045.12,0.0,330.0,270.0,0.82,48.23181,23.0,91.57,3.11,184.0,29.172,579.9506579,1.653216973,C3S1,-4.999013158,P.S.,2022,1198.0
KAMAREDDY,Domakonda,Domakonda,18.25,78.436,25.08,7.51,1683.0,1077.12,0.0,360.0,290.0,0.72,55.8054,14.0,79.2,4.39,144.0,72.93,659.8766447,1.340497372,C3S1,-5.997532895,P.S.,2022,1183.0
KAMAREDDY,Gandhari,Gandhari,18.396,78.107,16.37,7.75,807.0,516.48,0.0,300.0,50.0,0.67,39.77242,7.0,25.24,2.33,64.0,48.62,359.9177632,0.578442073,C3S1,-1.198355263,P.S.,2022,1184.0
KAMAREDDY,Gandhari,Sarvapoor,18.3647,77.9851,18.1,7.98,976.0,624.64,0.0,360.0,80.0,0.62,48.89616,11.0,39.32,0.98,104.0,43.758,439.9259868,0.815071795,C3S1,-1.598519737,P.S.,2022,1202.0
KAMAREDDY,Jukkal,Jukkal,18.364,77.604,9.47,7.76,2476.0,1584.64,0.0,620.0,410.0,1.81,1.28441,23.0,280.2,29.7,80.0,97.24,599.8355263,4.974210992,C4S2,0.403289474,P.S.,2022,1186.0
KAMAREDDY,Kamareddy,Adloor,18.3438,78.3435,19.27,8.11,535.0,342.4,0.0,220.0,30.0,1.9,31.62306,5.0,46.0,2.59,56.0,14.586,199.9753289,1.414300796,C2S1,0.400493421,P.S.,2022,1174.0
KAMAREDDY,Kamareddy,Narasannapally,18.2686,78.3617,18.41,7.66,803.0,513.92,0.0,180.0,140.0,2.28,25.77678,13.0,36.0,3.39,104.0,19.448,339.9671053,0.848899379,C3S1,-3.199342105,P.S.,2022,1195.0
KAMAREDDY,Lingampet,Bhavanipet,18.2791,78.058,9.9,7.79,1252.0,801.28,0.0,410.0,120.0,1.04,40.96825,14.0,89.89,3.07,120.0,34.034,439.9424342,1.863312158,C3S1,-0.598848684,P.S.,2022,1178.0
KAMAREDDY,Machareddy,Machareddy,18.329,78.493,11.74,8.0,1371.0,877.44,0.0,280.0,250.0,0.64,40.48106,19.0,60.0,2.52,160.0,38.896,559.9342105,1.102439875,C3S1,-5.598684211,P.S.,2022,1189.0
KAMAREDDY,Maddnur,Menoor,18.483,77.652,15.01,7.85,1115.0,713.6,0.0,290.0,150.0,0.35,53.10371,12.0,62.0,4.83,128.0,24.31,419.9588816,1.315407968,C3S1,-2.599177632,P.S.,2022,1193.0
KAMAREDDY,Nagireddipet,Malthummeda,18.114,78.142,14.7,7.74,979.0,626.56,0.0,410.0,50.0,1.0,15.67866,9.0,47.74,1.69,88.0,43.758,399.9259868,1.037922116,C3S1,0.201480263,P.S.,2022,1191.0
KAMAREDDY,Nasurullabad,Nasurullabad,18.468,77.873,5.74,7.78,816.0,522.24,0.0,300.0,70.0,1.34,8.90229,12.0,66.48,1.75,48.0,38.896,279.9342105,1.727568142,C3S1,0.401315789,P.S.,2022,1196.0
KAMAREDDY,Nizamsagar,Mohammadnagar,18.293098,77.908661,6.12,7.51,2446.0,1565.44,0.0,430.0,360.0,1.3,229.11217,23.0,244.0,2.8,176.0,43.758,619.9259868,4.260809028,C4S2,-3.798519737,P.S.,2022,1192.0
KAMAREDDY,Rajampet,Argonda,18.234,78.272,15.73,7.94,765.0,489.6,0.0,360.0,30.0,1.24,3.49891,10.0,45.75,2.08,72.0,34.034,319.9424342,1.112057747,C3S1,0.801151316,P.S.,2022,1175.0
KAMAREDDY,RAMAREDDY,Reddypet,18.409,78.417,13.55,7.95,695.0,444.8,0.0,190.0,100.0,0.89,25.73249,14.0,50.0,2.35,72.0,19.448,259.9671053,1.348288931,C2S1,-1.399342105,P.S.,2022,1200.0
KAMAREDDY,Sadasivanagar,Sadasivanagar,18.406,78.264,12.08,7.96,573.0,366.72,0.0,220.0,30.0,1.5,50.97779,11.0,27.0,2.54,64.0,24.31,259.9588816,0.728087539,C2S1,-0.799177632,P.S.,2022,1201.0
KAMAREDDY,Tadwai,Yerrapahad,18.293,78.223,4.62,7.76,1582.0,1012.48,0.0,420.0,190.0,0.59,55.22963,18.0,70.02,66.61,152.0,34.034,519.9424342,1.33510874,C3S1,-1.998848684,P.S.,2022,1205.0
KARIMNAGAR,Choppadandi,Rukmapur,18.5334,79.1461,11.85,8.14,790.0,505.6,0.0,210.0,60.0,0.7,16.10545455,17.5,80.0,4.0,32.0,19.448,159.9671053,2.750089374,C3S1,1.000657895,P.S.,2022,1210.0
KARIMNAGAR,Gangadhara,Gangadhara,18.579444,79.008888,21.37,8.25,522.0,334.08,0.0,170.0,40.0,0.61,16.30677273,9.25,60.0,3.0,16.0,19.448,119.9671053,2.381728889,C2S1,1.000657895,P.S.,2022,1213.0
KARIMNAGAR,Huzurabad,Huzurabad,18.189488,79.407573,4.01,8.28,565.0,361.6,0.0,150.0,30.0,0.69,47.71240909,8.5,56.0,2.0,16.0,19.448,119.9671053,2.222946963,C2S1,0.600657895,P.S.,2022,1215.0
KARIMNAGAR,Saidapur,Saidapur,18.2148,79.305174,9.41,8.23,634.0,405.76,0.0,230.0,40.0,2.72,4.026363636,12.0,69.0,3.0,24.0,24.31,159.9588816,2.372013057,C2S1,1.400822368,MR,2022,1222.0
KARIMNAGAR,Thimmapur,Alugunur,18.400873,79.151234,7.19,8.27,753.0,481.92,0.0,230.0,70.0,0.88,19.32654545,12.25,78.0,3.0,32.0,29.172,199.9506579,2.398310164,C3S1,0.600986842,P.S.,2022,1223.0
KHAMMAM,Bonakal,Mustikunta,17.040809,80.223141,2.95,8.08,1602.0,1025.28,0.0,260.0,280.0,0.52,85.56022727,48.5,166.0,7.0,104.0,38.896,419.9342105,3.522002207,C3S1,-3.198684211,P.S.,2022,1226.0
KHAMMAM,Khammam(U),Khammam I,17.2333,80.1333,1.4,8.51,574.0,367.36,80.0,120.0,70.0,1.55,2.2145,15.25,70.0,2.0,64.0,4.862,179.9917763,2.268526582,C2S1,0.400164474,P.S.,2022,1229.0
KHAMMAM,Konijerla,Konijerla,17.2211,80.2908,2.27,7.99,1268.0,811.52,0.0,260.0,220.0,0.71,41.67286364,26.25,43.0,4.0,72.0,111.826,639.8108553,0.739119767,C3S1,-7.596217105,P.S.,2022,1232.0
KHAMMAM,Kusumanchi,Kusumanchi,17.2208,79.9583,11.3,8.08,686.0,439.04,0.0,240.0,70.0,0.56,0.805272727,24.0,69.0,12.0,72.0,4.862,199.9917763,2.121363958,C2S1,0.800164474,P.S.,2022,1233.0
KHAMMAM,Mudigonda,Mudigonda,17.1875,80.0986,3.5,8.09,638.0,408.32,0.0,260.0,50.0,0.85,0.805272727,15.75,57.0,3.0,80.0,4.862,219.9917763,1.670874367,C2S1,0.800164474,P.S.,2022,1234.0
KHAMMAM,Yerrupalem,Banigandlapadu,16.86,80.48,18.9,8.07,968.0,619.52,0.0,270.0,130.0,0.58,0.402636364,22.75,147.0,1.0,40.0,19.448,179.9671053,4.764232344,C3S1,1.800657895,MR,2022,3088.0
KUMURAM BHEEM,Asifabad,Asifabad,19.359617,79.286065,21.42,8.04,1080.0,691.2,0.0,330.0,90.0,1.05,22.34631818,25.75,115.0,3.0,40.0,38.896,259.9342105,3.101260756,C3S1,1.401315789,MR,2022,1243.0
KUMURAM BHEEM,Kagaznagar,Kagaznagar,19.355709,79.496997,6.5,8.22,828.0,529.92,0.0,270.0,60.0,0.6,49.52427273,17.5,82.0,4.0,40.0,34.034,239.9424342,2.301613977,C3S1,0.601151316,P.S.,2022,1250.0
KUMURAM BHEEM,Kerameri,Kerameri,19.444,79.05625,12.45,8.21,680.0,435.2,0.0,230.0,50.0,0.62,41.06890909,8.75,68.0,3.0,32.0,29.172,199.9506579,2.090834502,C2S1,0.600986842,P.S.,2022,1252.0
KUMURAM BHEEM,Kowthala,Kowthala,19.5219,79.7324,7.2,8.23,421.0,269.44,0.0,160.0,20.0,0.27,15.09886364,8.5,42.0,2.0,16.0,19.448,119.9671053,1.667210223,C2S1,0.800657895,P.S.,2022,1253.0
KUMURAM BHEEM,Rebbena,Rebbena II,19.257,79.415972,9.43,8.08,620.0,396.8,0.0,240.0,30.0,0.62,23.15159091,9.25,62.0,2.0,32.0,24.31,179.9588816,2.00945003,C2S1,1.200822368,P.S.,2022,1256.0
KUMURAM BHEEM,Tiryani,Tiryani,19.174472,79.27225,,8.24,788.0,504.32,0.0,250.0,70.0,0.54,22.145,17.0,77.0,4.0,40.0,34.034,219.9506579,2.257357044,C3S1,0.600986842,P.S.,2022,1260.0
MAHABUBABAD,Dhantalapally,Dhantalapally,17.5147,79.7347,4.89,8.25,1260.0,806.4,0.0,330.0,140.0,2.22,43.88736364,32.0,128.0,4.0,56.0,48.62,339.9177632,3.018527964,C3S1,-0.198355263,P.S.,2022,1265.0
MAHABUBABAD,Dornakal,Mannegudem,17.374115,80.043883,7.68,8.23,2034.0,1301.76,0.0,360.0,340.0,0.99,40.66627273,54.75,203.0,12.0,88.0,68.068,499.8848684,3.947600602,C3S1,-2.797697368,P.S.,2022,1268.0
MAHABUBABAD,Kesamudram,Kesamudram,17.6816,79.9069,4.5,8.42,1296.0,829.44,40.0,300.0,150.0,0.62,44.08868182,31.5,133.0,8.0,56.0,48.62,339.9177632,3.136439212,C3S1,0.001644737,P.S.,2022,1273.0
MAHABUBABAD,Koravi,Ayyagaripally,17.503,79.9886,3.35,8.29,761.0,487.04,0.0,260.0,60.0,1.94,7.650090909,22.0,77.0,2.0,40.0,29.172,219.9506579,2.257357044,C3S1,0.800986842,P.S.,2022,1274.0
MAHABUBABAD,Mahabubabad,Mahabubabad,17.5983,80.0011,5.2,7.94,1554.0,994.56,0.0,310.0,200.0,0.74,42.27681818,40.75,157.0,6.0,56.0,48.62,339.9177632,3.702413206,C3S1,-0.598355263,P.S.,2022,1281.0
MAHABUBABAD,Marripeda,Marripeda,17.3852,79.8941,7.0,8.24,1408.0,901.12,0.0,300.0,160.0,1.71,36.63990909,39.75,143.0,7.0,56.0,38.896,299.9342105,3.590006206,C3S1,0.001315789,P.S.,2022,1283.0
MAHABUBABAD,Nellikudur,Nellikudur,17.5897,79.7597,4.9,8.21,892.0,570.88,0.0,230.0,100.0,1.92,39.25704545,24.0,90.0,4.0,40.0,34.034,239.9424342,2.526161682,C3S1,-0.198848684,P.S.,2022,1287.0
MAHABUBABAD,Torrur,Torrur,17.5836,79.6611,7.37,7.98,391.0,250.24,0.0,100.0,20.0,0.18,5.032954545,17.25,33.0,1.0,8.0,14.586,79.97532895,1.604383128,C2S1,0.400493421,P.S.,2022,1291.0
MAHABUBNAGAR,Bhoothpur,Elkicherla,16.623,78.116,13.84,8.72,676.0,432.64,50.0,190.0,60.0,1.54,14.34996,16.0,74.0,1.21,24.0,34.034,199.9424342,2.275366691,C2S1,0.801151316,P.S.,2022,1294.0
MAHABUBNAGAR,CC Kunta,Damagnapur,16.4997,77.7554,5.57,8.18,1869.0,1196.16,0.0,480.0,270.0,1.19,45.97302,32.0,234.0,3.1,40.0,87.516,459.8519737,4.744374838,C3S1,0.402960526,P.S.,2022,1295.0
MAHABUBNAGAR,CC Kunta,Kurumurthy,16.441442,77.816757,21.68,8.23,1048.0,670.72,0.0,120.0,220.0,1.76,75.07155,19.0,84.0,20.27,80.0,29.172,319.9506579,2.041784705,C3S1,-3.999013158,P.S.,2022,1296.0
MAHABUBNAGAR,CC Kunta,Thirmalapur,16.48271,77.824269,8.4,8.32,1245.0,796.8,10.0,220.0,210.0,1.1,0.026574,46.0,147.0,4.5,48.0,38.896,279.9342105,3.819983706,C3S1,-0.998684211,P.S.,2022,1297.0
MAHABUBNAGAR,Devarkadara,Devarakadra,16.6058,77.832836,14.26,9.06,1696.0,1085.44,80.0,400.0,200.0,2.61,14.88144,44.0,310.0,1.2,8.0,43.758,199.9259868,9.532333618,C3S2,5.601480263,U.S.,2022,1300.0
MAHABUBNAGAR,Hanwada,Hanwada,16.808381,77.897252,20.08,8.29,2048.0,1310.72,0.0,160.0,420.0,0.4,164.98025,37.0,117.0,4.36,104.0,102.102,679.8273026,1.951006537,C3S1,-10.39654605,P.S.,2022,1304.0
MAHABUBNAGAR,Jadcherla,Jadcherla,16.774181,78.122404,19.55,8.02,1933.0,1237.12,0.0,210.0,400.0,1.35,183.8035,24.0,80.0,2.2,208.0,63.206,779.8930921,1.24550253,C3S1,-11.39786184,P.S.,2022,1305.0
MAHABUBNAGAR,Koilkonda,Dammaipally,16.759993,77.89946,11.91,8.48,1163.0,744.32,30.0,120.0,240.0,0.59,85.9226,22.0,115.0,2.92,56.0,48.62,339.9177632,2.711958717,C3S1,-3.798355263,P.S.,2022,1307.0
MAHABUBNAGAR,Mahabubnagar (R) ,Kodur,16.68,77.924,12.53,8.59,962.0,615.68,30.0,240.0,160.0,1.3,21.48065,13.0,165.0,10.8,16.0,29.172,159.9506579,5.672350949,C3S1,2.200986842,MR,2022,1312.0
MAHABUBNAGAR,Mahabubnagar(U),Yenugonda,16.761294,78.020981,22.5,8.38,1767.0,1130.88,10.0,250.0,330.0,1.55,94.51486,40.0,163.0,32.6,64.0,77.792,479.8684211,3.235181741,C3S1,-4.397368421,P.S.,2022,1313.0
MAHABUBNAGAR,Midjil,Kothapalli,16.7506,78.2315,10.77,8.19,1351.0,864.64,0.0,130.0,260.0,0.8,153.11053,26.0,62.0,5.35,104.0,63.206,519.8930921,1.182243214,C3S1,-7.797861842,P.S.,2022,1316.0
MAHABUBNAGAR,Nawabpet,Nawabpet,16.888,78.0239,7.99,8.15,1773.0,1134.72,0.0,130.0,430.0,2.04,50.4906,35.0,171.0,1.3,112.0,48.62,479.9177632,3.39378919,C3S1,-6.998355263,P.S.,2022,1323.0
MANCHERIAL,Bellampally,Bellampally I,19.072027,79.503111,15.35,8.01,695.0,444.8,0.0,150.0,100.0,0.37,22.54763636,12.0,56.0,2.0,16.0,38.896,199.9342105,1.72193453,C2S1,-0.998684211,P.S.,2022,1329.0
MANCHERIAL,Chennur,Chennur I,18.852222,79.780222,8.15,7.94,576.0,368.64,0.0,150.0,80.0,0.83,11.87777273,10.5,57.0,3.0,16.0,29.172,159.9506579,1.959539419,C2S1,-0.199013158,P.S.,2022,1331.0
